County Code,District Code,School Code,School Name,Address1,Address2,City,State,Zip,Mail Addr1,Mail Addr2,Mail City,Mail State,Mail Zip,Phone,Contact Name,Contact Title,Contact Email,Profit,Pub. Sch. Dist.
"=""28""","=""0886""","=""16I""","Peck School, The",247 SOUTH ST,,MORRISTOWN,NJ,"=""07960""",247 South Street,,MORRISTOWN,NJ,"=""07960""","=""(973)539-8660x115""",Andrew Delinsky,Head of School,adelinsky@peckschool.org,NOT-FOR-PROFIT,"=""3385"""
"=""22""","=""0518""","=""78E""",Peddie School,201  SOUTH MAIN ST,,HIGHTSTOWN,NJ,"=""08520""",201 South Main Street,,HIGHTSTOWN,NJ,"=""08520""","=""(609)944 7555""",Peter Quinn,Head of School,pquinn@peddie.org,NOT-FOR-PROFIT,"=""1245"""
"=""22""","=""0542""","=""01F""",Pennington Montessori School,4 TREE FARM ROAD,,PENNINGTON,NJ,"=""08534""",4 Tree Farm Road,,PENNINGTON,NJ,"=""08534""","=""(609)737-1331""",Kathleen Hannah,Director,kathleen@penningtonmontessori.org,NOT-FOR-PROFIT,"=""2280"""
"=""22""","=""0537""","=""96E""","Pennington School, The",112 WEST DELAWARE AVENUE,,PENNINGTON,NJ,"=""08534""",112 West Delaware Ave.,,PENNINGTON,NJ,"=""08534""","=""(609)737-1838""",Dr. William Hawkey,Headmaster,bhawkey@pennington.org,NOT-FOR-PROFIT,"=""2280"""
"=""24""","=""0611""","=""63F""",Peppermint Tree Child Care Cnt,165 FIELDCREST AVENUE Raritan Center Corp Park,,EDISON,NJ,"=""08837""",165 Fieldcrest Avenue,,EDISON,NJ,"=""08837""","=""(732)225-7400""",Stacy Butler,senior director,pthhschools@aol.com,NOT-FOR-PROFIT,"=""1290"""
"=""30""","=""1333""","=""00H""",Peppermint Tree Child Development Center,"1571 Partridge Street,",,Toms River,NJ,"=""08753""",1571 Partridge St.,,Toms River,NJ,"=""08753""","=""(732)929-2500""",Valerie Frost-Lewis,Owner/Director,val@pepperminttree.com,NOT-FOR-PROFIT,"=""5190"""
"=""06""","=""0193""","=""77B""",PEPPERMINT TREE TOO,725 EAYRESTOWN ROAD,,LUMBERTON,NJ,"=""08048""",725 Eayrestown Road,,LUMBERTON,NJ,"=""08048""","=""(609)261-2273""",Sandy Zeller,Director,pthhschools@aol.com,FOR-PROFIT,"=""2850"""
"=""14""","=""0384""","=""53D""",Perpetual Help Day Nursery,170 BROAD STREET,,NEWARK,NJ,"=""07104""",170 BROAD STREET,,NEWARK,NJ,"=""07104""","=""1-973-484-3535""",Sr. Romilda Borges,Director,romildaborges@yahoo.com,NOT-FOR-PROFIT,"=""3570"""
"=""24""","=""0651""","=""01G""",Perth Amboy Catholic School,500 State Street,,PERTH AMBOY,NJ,"=""08861""",P.O. Box 651,,PERTH AMBOY,NJ,"=""08862""","=""(732)442-9533""",Mrs. Anacelis Diaz,Principal,adiaz@pacatholicschool.org,NOT-FOR-PROFIT,"=""4090"""
"=""18""","=""1824""","=""06X""",Phillips Global Institute,128 Mallory Ave.,,Jersey City,NJ,"=""07304""",128 Mallory Ave.,,Jersey City,NJ,"=""07304""","=""(718) 913-5133""",Dr. Alfed Phillips,Director,reval1013@yahoo.com,NOT-FOR-PROFIT,"=""2390"""
"=""28""","=""1848""","=""07Y""",Picatinny Arsenal Child Development Center,3156 Schrader Rd,,Rockaway,NJ,"=""07806""",3156 Schrader Rd,,Rockaway,NJ,"=""07806""","=""(973)724-9055""",Kim Leary,Director,kimberly.d.leary.naf@mail.mil,NOT-FOR-PROFIT,"=""4490"""
"=""02""","=""0014""","=""14A""",Pilgrim Academy,301 West Moss Mill Road,,EGG HARBOR,NJ,"=""08215""",301 West Moss Mill Road,,EGG HARBOR,NJ,"=""08215""","=""(609)965-2866""",Weston Eckert,HUMAN RESOURCES/ENTITLEMENT,weston.eckert@pilgrimacademy.org,NOT-FOR-PROFIT,"=""1690"""
"=""24""","=""1854""","=""08D""",Pillars Preparatory Academy,34 Charles St,,South River,NJ,"=""08882""",34 Charles St.,,South River,NJ,"=""08882""","=""(732)390-4200""",Walaa Elbanna,School Director,walaa.elbanna@pillarsprep.com,NOT-FOR-PROFIT,"=""4920"""
"=""36""","=""1107""","=""15K""","Pingry School, The",131 Martinsville Road,,Basking Ridge,NJ,"=""07920""",131 Martinsville Road,,Basking Ridge,NJ,"=""07920""","=""(908)647-5555 x1234""",Mike Saraceno,Director of Operations,msaraceno@pingry.org,NOT-FOR-PROFIT,"=""0350"""
"=""32""","=""1047""","=""60J""",Pioneer Academy,164 Totowa Road,,Wayne,NJ,"=""07470""",164 Totowa Road,,Wayne,NJ,"=""07470""","=""(973) 405-5169 x100""",Owen O. Akman,Head of School,owen.akman@pioneeracademy.org,NOT-FOR-PROFIT,"=""5570"""
"=""14""","=""0409""","=""77D""",Playhouse,88 FRANKLIN AVENUE,,WEST ORANGE,NJ,"=""07052""",88 Franklin Avenue,,WEST ORANGE,NJ,"=""07052""","=""(973)736-9451""",Anat Stettner,Executive Director,director@playhouseonline.org,NOT-FOR-PROFIT,"=""5680"""
"=""08""","=""0231""","=""13C""",Politz Day School,720 COOPER LANDING ROAD,,CHERRY HILL,NJ,"=""08002""",720 COOPER LANDING ROAD,,CHERRY HILL,NJ,"=""08002""","=""(856)667-1013""",Rabbi Chaim Greenwald,Head of School,khead@politz.org,NOT-FOR-PROFIT,"=""0800"""
"=""14""","=""2191""","=""27V""",Polkadots and Roses Childcare Center,138 Hickory Street,,Orange,NJ,"=""07050""",42 Woodcrest Circle,,Springfield,NJ,"=""07081""","=""(973) 568-7881""",Rosiland Franklin-Peterson,Principal,polkadotsandroseschildcare@gmail.com,NOT-FOR-PROFIT,"=""3880"""
"=""38""","=""1202""","=""02L""",Pope John XXIII High School,28 ANDOVER ROAD,,SPARTA,NJ,"=""07871""",28 Andover Road,,SPARTA,NJ,"=""07871""","=""(973)729-6125X 3061""",Mr. Gene Emering,Principal,geneemering@popejohn.org,NOT-FOR-PROFIT,"=""4960"""
"=""38""","=""1201""","=""01L""",Pope John XXIII Middle School,28 Andover Rd.,,Sparta,NJ,"=""07871""",28 Andover Rd.,,Sparta,NJ,"=""07871""","=""(973)729-6125 2000""",Susan Santore,Principal,santores@popejohn.org,NOT-FOR-PROFIT,"=""4960"""
"=""04""","=""2081""","=""17N""",Power Academy High School,55 Demarest Ave.,,Englewood,NJ,"=""07631""",55 Demarest Ave.,,Englewood,NJ,"=""07631""","=""(646)591-6850""",Anthony Long,Head of School,praisehim226@yahoo.com,NOT-FOR-PROFIT,"=""1370"""
"=""14""","=""0368""","=""39D""","Precious Littles Early Childhood Development Center, Inc.",1099 S. ORANGE AVE,,NEWARK,NJ,"=""07106""",1099 S. Orange Ave.,,NEWARK,NJ,"=""07106""","=""(973)371-2451""",Bridget Turner,Executive Director,precious1099@optimum.net,NOT-FOR-PROFIT,"=""3570"""
"=""24""","=""1888""","=""09Q""",Precious Moments Academy,358 North Ave,,Dunellen,NJ,"=""08812""",358 North Ave,,Dunellen,NJ,"=""08812""","=""(732)424-0770""",Hector Cuervo,Director,preciousmoments.93@hotmail.com,NOT-FOR-PROFIT,"=""1140"""
"=""40""","=""1283""","=""75L""",Presbyterian Nursery School & Kind.,140 MOUNTAIN AVENUE,,WESTFIELD,NJ,"=""07090""",140 mountain ave.,,WESTFIELD,NJ,"=""07090""","=""(908) 233-0766""",Jennifer  Collum,"Director ",pnsandk@verizon.net,NOT-FOR-PROFIT,"=""5730"""
"=""36""","=""1143""","=""47K""",Preschool Pl & Kgn At Temple Sholom,594 NORTH BRIDGE ST,,BRIDGEWATER,NJ,"=""08807""",PO BOX 6007,,BRIDGEWATER,NJ,"=""08807""","=""(908)722-0101""",Melissa Reilly-Grecco,Director,mgrecco@preschoolplace.com,NOT-FOR-PROFIT,"=""0555"""
"=""18""","=""0471""","=""34E""",Primary Prep Elementary,41 TUERS AVENUE,,JERSEY CITY,NJ,"=""07306""",41 TUERS AVENUE,,JERSEY CITY,NJ,"=""07306""","=""(201)333-8844""",Maureen Hoffman,Principal/Director,a.tiano@primaryprep.com,FOR-PROFIT,"=""2390"""
"=""04""","=""1769""","=""04H""",Primoris Academy,120 Washington Ave,,Westwood,NJ,"=""07675""",120 Washington Ave,,Westwood,NJ,"=""07675""","=""(201)722-1000""",Katie Kim,Chief Administrator,katiek@primorisacademy.org,NOT-FOR-PROFIT,"=""5755"""
"=""22""","=""0562""","=""19F""",Princeton Academy of the Sacred Heart,1128 GREAT ROAD,,PRINCETON,NJ,"=""08540""",1128 Great Road,,PRINCETON,NJ,"=""08540""","=""(609)921-6499 x509""","Alfred F. Dugan, III",Head of School,adugan@princetonacademy.org,NOT-FOR-PROFIT,"=""4255"""
"=""22""","=""0553""","=""12F""",Princeton Day School,650 THE GREAT ROAD,,PRINCETON,NJ,"=""08540""",PO Box 75,,PRINCETON,NJ,"=""08542""","=""(609)924-6700""",Kelley Nicholson-Flynn,Head of School,dgibson@pds.org,NOT-FOR-PROFIT,"=""4255"""
"=""22""","=""0565""","=""22F""",Princeton Friends School,470 QUAKER ROAD,,PRINCETON,NJ,"=""08540""",470 Quaker Road,,PRINCETON,NJ,"=""08540""","=""(609) 683-1194""",Craig Sellers,Head of School,csellers@princetonfriends.org,NOT-FOR-PROFIT,"=""4255"""
"=""22""","=""1697""","=""18X""",Princeton International School of Mathematics & Science,"19 Lambert Dr., East",,Princeton,NJ,"=""08540""","19 Lambert Dr., East",,Princeton,NJ,"=""08540""","=""(609)454-5580""",Gretchen D'Angelo,School Counselor,gretchen.dangelo@prismsus.org,NOT-FOR-PROFIT,"=""4255"""
"=""22""","=""1768""","=""04G""",Princeton International School of Mathematics and Science,19 Lambert Drive,,PRINCETON,NJ,"=""08540""",19 Lambert Drive,,Princeton,NJ,"=""08540""","=""(609)482-3366""",Glenn McGee,Headmaster,maxmcgeeprisms@gmail.com,FOR-PROFIT,"=""4255"""
"=""22""","=""0564""","=""21F""",Princeton Junior School,3270 Lawrenceville Road,,Princeton,NJ,"=""08540""",3270 Lawrenceville Road,,Princeton,NJ,"=""08540""","=""(609)924-8126""",Katie Pottinger,Admissions Director,kpottinger@princetonjuniorschool.org,NOT-FOR-PROFIT,"=""2580"""
"=""36""","=""1172""","=""73K""",Princeton Montessori School,487 CHERRY VALLEY ROAD,,PRINCETON,NJ,"=""08540""",487 CHERRY VALLEY ROAD,,PRINCETON,NJ,"=""08540""","=""(609)924-4594""",Banu Eser,Registrar,beser@princetonmontessori.org,NOT-FOR-PROFIT,"=""3320"""
"=""26""","=""0717""","=""60G""",Providence Christian Academy,61 Georgia Road,,FREEHOLD,NJ,"=""07728""",61 Georgia Road,,Freehold,NJ,"=""07728""","=""(732)462-2347""",Nadean D. Sheppard,Head of School,ProvCA@aol.com,NOT-FOR-PROFIT,"=""1660"""
"=""08""","=""1967""","=""12N""","Providence Pediatric Medical DayCare, Inc.",411 Commerce Lane,,West Berlin,NJ,"=""08091""",411 Commerce Lane,,West Berlin,NJ,"=""08091""","=""(856)53-7763""",Leeanna Lozada,President,llozada@ppmd.com,NOT-FOR-PROFIT,"=""0340"""
"=""04""","=""0092""","=""84A""",Queen Of Peace Elementary,21 CHURCH PLACE,,NORTH ARLINGTON,NJ,"=""07031""",21 CHURCH  PLACE,,NORTH ARLINGTON,NJ,"=""07031""","=""(201)998-8222  x316""",Linda Jacewich,PRINCIPAL,ljacewich@qpgs.org,NOT-FOR-PROFIT,"=""3600"""
"=""24""","=""0595""","=""50F""",Rabbi Jacob Joseph School,ONE PLAINFIELD AVE,SUITE 108 & 200,EDISON,NJ,"=""08817""",One Plainfield Avenue,SUITE 108,EDISON,NJ,"=""08817""","=""19084203037X110""",Rabbi Yitzchok Weintraub,Executive Director,RYW6533@gmail.com,NOT-FOR-PROFIT,"=""1290"""
"=""24""","=""0607""","=""60F""",Rabbi Pesach Raymon Yeshiva,2 HARRISON STREET,,EDISON,NJ,"=""08817""",2 HARRISON STREET,,EDISON,NJ,"=""08817""","=""(732)572-5052 x207""","Benjamin Klein ","Chief Financial Officer ",bklein@rpry.org,NOT-FOR-PROFIT,"=""1290"""
"=""14""","=""0321""","=""94C""",Rainbow Montessori School Bloomfield,1293 BROAD STREET,,BLOOMFIELD,NJ,"=""07003""",1293 BROAD STREET,,BLOOMFIELD,NJ,"=""07003""","=""2016655281""",Rosemarie Gordon,Director,Rosemariegordon74@gmail.com,NOT-FOR-PROFIT,"=""0410"""
"=""32""","=""1036""","=""50J""",Rainbow Montessori School Clifton,22 VARETTONI PLACE,,CLIFTON,NJ,"=""07011""",22 Varettoni Place,,CLIFTON,NJ,"=""07011""","=""(973)772-2330""",Jacqueline Alectoridis,Director,jalectoridis@gmail.com,NOT-FOR-PROFIT,"=""0900"""
"=""26""","=""0811""","=""46H""",Ranney School,235 HOPE ROAD,,TINTON FALLS,NJ,"=""07724""",235 Hope Road,,TINTON FALLS,NJ,"=""07724""","=""(732)542-4777 x1101""",Charles Zalewski,Chief Financial Officer,czalewski@ranneyschool.org,NOT-FOR-PROFIT,"=""5185"""
"=""36""","=""1136""","=""41K""",Raritan Valley Montessori Acd,120 Finderne Avenue,,BRIDGEWATER,NJ,"=""08807""",120 Finderne Avenue,,BRIDGEWATER,NJ,"=""08807""","=""(908)595-2900 """,Donna Fiumara,Head of School,donnafiumara@rvmontessori.com,NOT-FOR-PROFIT,"=""0555"""
"=""26""","=""0796""","=""33H""",Red Bank Catholic High School,112 BROAD STREET,,RED BANK,NJ,"=""07701""",112 Broad Street,,RED BANK,NJ,"=""07701""","=""(732)747-1774""",Karen M. Falco,"Principal ",kfalco@redbankcatholic.com,NOT-FOR-PROFIT,"=""4360"""
"=""28""","=""1712""","=""02K""","Red Oaks Middle School, The",238 SPEEDWELL AVE,,Morris Plains,NJ,"=""07950""",238 Speedwell Ave.,,Morris Plains,NJ,"=""07950""","=""(973)539-7853 x 113""",Marilyn Stewart,Head of School,mstewart@redoaksschool.org,NOT-FOR-PROFIT,"=""3385"""
"=""28""","=""0884""","=""14I""","Red Oaks School, The",21 Cutler Street,,Morristown,NJ,"=""07960""",21 Cutler Street,,Morristown,NJ,"=""07960""","=""(973)945-8946""",Marilyn Stewart,Head of School,mstewart@redoaksschool.org,NOT-FOR-PROFIT,"=""3385"""
"=""24""","=""0621""","=""72F""",Reenas Bais Yaakov,1131 RARITAN AVENUE,,HIGHLAND PARK,NJ,"=""08904""",1131 RARITAN AVENUE - Upstairs,,HIGHLAND PARK,NJ,"=""08904""","=""(732)985-5646""",Mrs. Chaya Eidelman,Principal,office@reenasby.org,NOT-FOR-PROFIT,"=""2150"""
"=""40""","=""1924""","=""10Y""",Repairers of the Breach Christian Academy,87 Broad St.  2nd Fl.,,Elizabeth,NJ,"=""07201""",P.O. Box 1762,,Elizabeth,NJ,"=""07201""","=""(609)346-0820""",Takesha Crosby,Principal,rbmsquared@gmail.com,NOT-FOR-PROFIT,"=""1320"""
"=""08""","=""0238""","=""20C""",Resurrection Regional School,"402 N KINGS HIGHWAY, Suite B",,CHERRY HILL,NJ,"=""08034""",402 N KINGS HIGHWAY,,CHERRY HILL,NJ,"=""08034""","=""(856)667-3034 x243""",Miss Geraldine Janansky,PRINCIPAL,principal@rcscherryhill.com,NOT-FOR-PROFIT,"=""0800"""
"=""38""","=""1206""","=""06L""",Rev George A. Brown Memorial,294 SPARTA AVENUE,,SPARTA,NJ,"=""07871""",294 Sparta Avenue,,SPARTA,NJ,"=""07871""","=""(973)729-6125""",Mrs. Patricia A. Klebez,Principal Grades PreK-4,patriciaklebez@revbrownschool.org,NOT-FOR-PROFIT,"=""4960"""
"=""04""","=""1939""","=""11P""",Ridgewood Montessori School,70 Eisenhower Drive,,Paramus,NJ,"=""07652""",70 Eisenhower Drive,,Paramus,NJ,"=""07652""","=""(201)845-4356""",Leah Suzanne kaplan,Director of Admissions,ridgewoodmont@verizon.net,NOT-FOR-PROFIT,"=""3930"""
"=""18""","=""0492""","=""54E""",Rising Star Academy,4613 COTTAGE PLACE,,UNION CITY,NJ,"=""07087""",4613 Cottage Place,,UNION CITY,NJ,"=""07087""","=""(201)758-5590""",Dr. Hala Shehadeh,Principal,hshehadeh@rsanj.org,NOT-FOR-PROFIT,"=""5240"""
"=""14""","=""2022""","=""15J""",Rock Christian Academy for the Peforming Arts,15 Cleveland Ave.,,Newark,NJ,"=""07106""",15 Cleveland Ave.,,Newark,NJ,"=""07106""","=""973-315-7828 x000""",Ursula S Derios,Director,usderios@rockcapak8.org,FOR-PROFIT,"=""3570"""
"=""28""","=""1837""","=""07M""",Rose City Montessori /DBA/ Rainbow Montessori School of Madison,4 Madison Ave,,Madison,NJ,"=""07940""",4 Madison Ave,,Madison,NJ,"=""07940""","=""(973)377-0135""",Pamela Petrillo,Director,rainbowmontessorimadison@gmail.com,NOT-FOR-PROFIT,"=""2870"""
"=""40""","=""1254""","=""50L""",Roselle Catholic High School,RARITAN ROAD,,ROSELLE,NJ,"=""07203""",Raritan Road,,ROSELLE,NJ,"=""07203""","=""(908)245-2350 x1171""",Mr. Thomas Berrios,President-Principal,tberrios@rosellecatholic.org,NOT-FOR-PROFIT,"=""4540"""
"=""26""","=""0803""","=""39H""","Rumson Country Day School, The",35 BELLEVUE AVE,,RUMSON,NJ,"=""07760""",35 Bellevue Avenue,,RUMSON,NJ,"=""07760""","=""(732)842-0527""",Carson Smith,Head of School,csmith@rcds.org,NOT-FOR-PROFIT,"=""4570"""
"=""36""","=""1146""","=""50K""",Rutgers Preparatory,1345 EASTON AVE,,SOMERSET,NJ,"=""08873""",1345 EASTON AVE,,SOMERSET,NJ,"=""08873""","=""(732)545-5600 """,Stacy McMillen,Middle School Assistant Principal,mcmillen@rutgersprep.org,NOT-FOR-PROFIT,"=""1610"""
"=""24""","=""0658""","=""08G""",Rutgers-Livingston Day Care Ctr Inc,49 JOYCE KILMER AVENUE,,PISCATAWAY,NJ,"=""08854""",49 Joyce Kilmer Avenue,,PISCATAWAY,NJ,"=""08854""","=""(732)445-4747""",Michele Grote,Director,michele@rldcc.org,NOT-FOR-PROFIT,"=""4130"""
"=""04""","=""0140""","=""29B""",RUTHERFORD CHILD CARE CENTER,251 UNION AVENUE,,RUTHERFORD,NJ,"=""07070""",251 union ave,,RUTHERFORD,NJ,"=""07070""","=""(201)438-0140""",Susan Garbe,Director,garbefamily@comcast.net,NOT-FOR-PROFIT,"=""4600"""
"=""18""","=""0472""","=""35E""",Sacred Heart School,183 BAYVIEW AVENUE,,JERSEY CITY,NJ,"=""07305""",183 BAYVIEW AVENUE,,JERSEY CITY,NJ,"=""07305""","=""(201)332-7111""","FRANCES SALEMI, S.C.",PRINCIPAL,Principal@sacredheartjc.org,NOT-FOR-PROFIT,"=""2390"""
"=""04""","=""0074""","=""68A""",Sacred Heart School,620 VALLEY BROOK AVENUE,,LYNDHURST,NJ,"=""07071""",620 Valley Brook Avenue,,LYNDHURST,NJ,"=""07071""","=""(201)939-4277x212""",Linda M Durocher,Principal,ldurocher@sacredheartlynd.org,NOT-FOR-PROFIT,"=""2860"""
"=""08""","=""0222""","=""06C""",Sacred Heart School,4TH & JASPER STS,,CAMDEN,NJ,"=""08104""",1739 Ferry Ave,,CAMDEN,NJ,"=""08104""","=""(856)963-1341""",Elizabeth Mariani,Principal,SHCPrincipal@camdendiocese.org,NOT-FOR-PROFIT,"=""0680"""
"=""06""","=""0201""","=""84B""",Sacred Heart School,250 HIGH STREET,,MOUNT HOLLY,NJ,"=""08060""",250 High Street,,MOUNT HOLLY,NJ,"=""08060""","=""(609)267-1728 X316""",Joanna Barlow,Principal,jbarlow@sacred-heart-school.org,NOT-FOR-PROFIT,"=""3430"""
"=""04""","=""0146""","=""35B""",Saddle River Day,147 CHESTNUT RIDGE ROAD,,SADDLE RIVER,NJ,"=""07458""",147 CHESTNUT RIDGE ROAD,,SADDLE RIVER,NJ,"=""07458""","=""(201)327-4050 """,Jalaj Desai," Head  of School",jdesai@saddleriverday.org,NOT-FOR-PROFIT,"=""4620"""
"=""36""","=""2017""","=""15E""",Sadiq School,49 Cedar Grove Lane,,Somerset,NJ,"=""08873""",49 Cedar Grove Lane,,Somerset,NJ,"=""08873""","=""(732)532-20230""",Alex Kharazi,President and Director,akharazi@sadiqschool.org,NOT-FOR-PROFIT,"=""1610"""
"=""28""","=""0833""","=""66H""",Sage Alliance - Boonton,215 HILL STREET,,BOONTON,NJ,"=""07005""",295 Rochelle Ave,,ROCHELLE PARK,NJ,"=""07662""","=""(908) 442-6588""",Greg Acocella,Principal,gacocella@sagedaynaaschools.com,FOR-PROFIT,"=""0450"""
"=""04""","=""0077""","=""71A""",Sage Alliance - Mahwah,900 DARLINGTON AVE,,MAHWAH,NJ,"=""07430""",295 Rochelle Ave,,ROCHELLE PARK,NJ,"=""07662""","=""(201)818-8873""",John Immerman,Principal,jimmerman@sageday.com,FOR-PROFIT,"=""2900"""
"=""04""","=""0111""","=""03B""",Sage Alliance - New Alliance Academy Paramus,49 EAST MIDLAND AVENUE,,PARAMUS,NJ,"=""07652""",295 Rochelle Ave,,ROCHELLE PARK,NJ,"=""07662""","=""(201)225-0049 x203""",David Leigh,Principal,dleigh@newallianceacademy.com,FOR-PROFIT,"=""3930"""
"=""22""","=""1858""","=""08H""",Sage Alliance - Princeton,3635 Qualerbridge Rd,,Hamilton,NJ,"=""08619""",295 Rochelle Ave,,Rochelle Park,NJ,"=""07662""","=""1(609)270-9360""","Joyce DeVito, Principal",Principal,jdevito@sageday.com,FOR-PROFIT,"=""1950"""
"=""04""","=""0137""","=""26B""",Sage Alliance - Rochelle Park,295 ROCHELLE AVENUE,,ROCHELLE PARK,NJ,"=""07662""",295 Rochelle Ave,,ROCHELLE PARK,NJ,"=""07662""","=""(201)843-3800""",Robert Friedland,Principal,rfriedland@sageday.com,FOR-PROFIT,"=""4470"""
"=""18""","=""0473""","=""36E""",Saint Aloysius Elementary Academy,721 WEST SIDE AVE,,JERSEY CITY,NJ,"=""07306""",721 West Side Avenue,,JERSEY CITY,NJ,"=""07306""","=""(201)433-4270 x10""",Jorge Rivera,Principal,Jrivera@stalselem.org,NOT-FOR-PROFIT,"=""2390"""
"=""24""","=""0648""","=""97F""",Saint Ambrose School,81 Throckmorton Lane,,Old Bridge,NJ,"=""08857""",81 Throckmorton Lane,,Old Bridge,NJ,"=""08857""","=""7326794700""",Rita Naviello,Principal,leeann.bocanegra@stambroseschool.net,NOT-FOR-PROFIT,"=""3845"""
"=""40""","=""1241""","=""39L""",Saint Andrew's Preschool And Kindergarten,419 South St,,NEW PROVIDENCE,NJ,"=""07974""",419 South St.,,NEW PROVIDENCE,NJ,"=""07974""","=""(908)464-4878""",Christina Olson,School Director,director@standrews-school.org,NOT-FOR-PROFIT,"=""3560"""
"=""22""","=""0552""","=""11F""",Saint Ann School,34 ROSSA AVENUE,,LAWRENCEVILLE,NJ,"=""08648""",34 Rossa Avenue,,LAWRENCEVILLE,NJ,"=""08648""","=""(609)882-8077 EX211""",Ameriquin Dalmasy-Laccetti,Principal,alaccetti@st-ann-school.org,NOT-FOR-PROFIT,"=""2580"""
"=""36""","=""1138""","=""43K""",Saint Ann School,29 SECOND AVE,,RARITAN,NJ,"=""08869""",29 Second Ave.,,RARITAN,NJ,"=""08869""","=""(908)725-7787""",Marisa Day,Head of School,mday@stannparish.com,NOT-FOR-PROFIT,"=""0555"""
"=""18""","=""0474""","=""37E""",SAINT ANNE SCHOOL,255 CONGRESS ST,,JERSEY CITY,NJ,"=""07307""",255 CONGRESS ST,,JERSEY CITY,NJ,"=""07307""","=""(201) 659-0450""",MRS. GINA IACONA,PRINCIPAL,stannesjc@msn.com,NOT-FOR-PROFIT,"=""2390"""
"=""28""","=""0836""","=""69H""",SAINT ANTHONY OF PADUA,57 BARTHOLDI AVENUE,,BUTLER,NJ,"=""07405""",57 Bartholdi Avenue,,BUTLER,NJ,"=""07405""","=""(973)838-0854""",Lynn DeLuca,Principal,principal@stanthonyschool.com,NOT-FOR-PROFIT,"=""0630"""
"=""32""","=""1051""","=""63J""",Saint Anthony School,270 DIAMOND BRIDGE AVE,,HAWTHORNE,NJ,"=""07506""",270 DIAMOND BRIDGE AVE,,HAWTHORNE,NJ,"=""07506""","=""(813)638-5019""",Sr. Mary Jackson,Principal,principal@stanthonyschool.org,NOT-FOR-PROFIT,"=""2100"""
"=""02""","=""0004""","=""04A""",Saint Augustine Prep,611 Cedar Ave,,RICHLAND,NJ,"=""08350""",611 CEDAR AVENUE,,RICHLAND,NJ,"=""08350""","=""(856)697-2600 X112""",Nancy McHugh,Dean of Academics,mrs.mchugh@hermits.com,NOT-FOR-PROFIT,"=""0590"""
"=""24""","=""0673""","=""21G""",Saint Augustine School,45 HENDERSON ROAD,,KENDALL PARK,NJ,"=""08824""",45 Henderson Road,,KENDALL PARK,NJ,"=""08824""","=""(732)297-6042""",Edward Modzelewski,Principal,emodzelewski@staugustinenj.org,NOT-FOR-PROFIT,"=""4860"""
"=""40""","=""1262""","=""56L""",Saint Bartholomew Academy,2032 WESTFIELD AVENUE,,SCOTCH PLAINS,NJ,"=""07076""",2032WESTFIELD AVENUE,,SCOTCH PLAINS,NJ,"=""07076""","=""(908)322-4265 x131""",Kimberly Harrigan,Principal,sbaprincipal@stbacademy.org,NOT-FOR-PROFIT,"=""4670"""
"=""24""","=""0591""","=""45F""",Saint Bartholomew School,470 RYDERS LANE,,EAST BRUNSWICK,NJ,"=""08816""",470 Ryders Lane,,EAST BRUNSWICK,NJ,"=""08816""","=""(732)254-7105""",Theresa Craig,Principal,tcraig@stbartseb.com,NOT-FOR-PROFIT,"=""1170"""
"=""14""","=""0366""","=""37D""",Saint Benedict Preparatory School,520 DR MARTIN LUTHER KING BLVD.,,NEWARK,NJ,"=""07102""","520 Dr. Martin Luther King, Jr. Blvd",,NEWARK,NJ,"=""07102""","=""(973)792-5723""",Glenn J Cassidy,Associate Headmaster,gcassidy@sbp.org,NOT-FOR-PROFIT,"=""3570"""
"=""26""","=""0724""","=""66G""",Saint Benedict School,165 BETHANY ROAD,,HOLMDEL,NJ,"=""07733""",165 Bethany Road,,HOLMDEL,NJ,"=""07733""","=""(732)264-5578 X29""",Kevin Donahue,Principal,kdonahue@stbenedictnj.org,NOT-FOR-PROFIT,"=""2230"""
"=""14""","=""0364""","=""35D""",Saint Cassian School,190 LORRAINE AVENUE,,UPPER MONTCLAIR,NJ,"=""07043""",190 Lorraine Ave.,,UPPER MONTCLAIR,NJ,"=""07043""","=""(973)746-1636""",Maria Llanes,Principal,mllanes@stcassianschool.org,NOT-FOR-PROFIT,"=""3310"""
"=""26""","=""0805""","=""41H""",Saint Catharine School,301 SECOND AVE,,SPRING LAKE,NJ,"=""07762""",301 Second Avenue,,SPRING LAKE,NJ,"=""07762""","=""(732)449-4424""",Donna White,Principal,dwhite@stcatharineschool.net,NOT-FOR-PROFIT,"=""4980"""
"=""14""","=""0327""","=""01D""",Saint Catherine Of Siena School,39 E BRADFORD AVE,,CEDAR GROVE,NJ,"=""07009""",39 E. Bradford Ave.,,CEDAR GROVE,NJ,"=""07009""","=""(973)239-6968""",Colleen McElroy,Principal,c.mcelroy@scs-school-cedargrovenj.org,NOT-FOR-PROFIT,"=""0760"""
"=""24""","=""0690""","=""38G""",SAINT CECELIA SCHOOL,45 WILUS WAY,,ISELIN,NJ,"=""08830""",45 Wilus Way,,ISELIN,NJ,"=""08830""","=""(732)283-2824ex.28""",Sr. Margaret Mary Hanlon,Principal,mhanlon@diometuchen.org,NOT-FOR-PROFIT,"=""5850"""
